date,player,asset,volume,price
2020-02-10,Alice,Medicine,-170,33.36256336947929
2020-02-10,Alice,Metals,-3150,2.855809721368912
2020-02-10,Alice,Metals,-3920,2.8601509511523635
2020-02-10,Alice,Metals,-2330,2.8628030477771222
2020-02-10,Alice,Software,330,24.69910490820711
2020-02-10,Alice,Software,-210,25.652835043131535
2020-02-10,Alice,Software,-330,25.616479284589182
2020-02-10,Alice,Software,-780,25.632200424946447
2020-02-10,Alice,Software,480,24.689431107173714
2020-02-10,Alice,StarGems,10,1207.8804447795087
2020-02-10,Alice,StarGems,20,1206.4406844584937
2020-02-10,Alice,StarGems,10,1206.842723907049
2020-02-10,Alice,StarGems,10,1208.778661277982
2020-02-10,Alice,Uranium,10,519.4544030246783
2020-02-10,Alice,Uranium,-20,530.8170195898944
2020-02-10,Bob,Equipment,-1300,5.9748677630278815
2020-02-10,Bob,Equipment,-1260,5.976153354869642
2020-02-10,Bob,Equipment,-2470,5.971866341503136
2020-02-10,Bob,Equipment,-1360,5.9672113546650944
2020-02-10,Bob,Equipment,-1990,5.975309649262705
2020-02-10,Bob,Equipment,-1380,5.9689270458717205
2020-02-10,Bob,Equipment,1620,5.766222847244508
2020-02-10,Bob,Equipment,-2700,5.969918946364832
2020-02-10,Bob,Equipment,-1160,5.973935342482482
2020-02-10,Bob,Medicine,-360,44.35167151950619
2020-02-10,Bob,Medicine,-320,44.24929761880704
2020-02-10,Bob,Medicine,-220,44.36277725355543
2020-02-10,Bob,Medicine,300,43.057789514698875
2020-02-10,Bob,Medicine,130,43.092170724167886
2020-02-10,Bob,Medicine,-130,44.36481180444245
2020-02-10,Bob,Medicine,-330,44.28098298532601
2020-02-10,Bob,Metals,-2960,3.041533667268767
2020-02-10,Bob,Metals,-3530,3.0356106116168022
2020-02-10,Bob,Metals,-3780,3.0358639029062924
2020-02-10,Bob,Metals,-3190,3.0392908162377545
2020-02-10,Bob,Metals,3190,2.937156265571548
2020-02-10,Bob,Software,620,15.41744580453855
2020-02-10,Bob,Software,-520,15.863281795103722
2020-02-10,Bob,Software,510,15.397536195418557
2020-02-10,Bob,StarGems,10,1218.3076086872852
2020-02-10,Bob,StarGems,-10,1257.3010115300053
2020-02-10,Bob,StarGems,-10,1257.603585172019
2020-02-10,Bob,StarGems,-20,1256.9955480153083
2020-02-10,Bob,StarGems,-10,1258.7373211644679
2020-02-10,Bob,StarGems,-10,1258.1021411852837
2020-02-10,Bob,Uranium,-20,496.61971732458846
2020-02-10,Bob,Uranium,30,488.6117259235442
2020-02-10,Bob,Uranium,-30,494.98174861139114
2020-02-10,Bob,Uranium,-30,496.4920549555051
2020-02-10,Charlie,Equipment,-2040,6.81932309178832
2020-02-10,Charlie,Equipment,-1970,6.812989868844698
2020-02-10,Charlie,Equipment,-650,6.831868073724925
2020-02-10,Charlie,Equipment,1820,6.635011595528722
2020-02-10,Charlie,Equipment,-1150,6.812359692564672
2020-02-10,Charlie,Medicine,-240,45.56142338215688
2020-02-10,Charlie,Medicine,140,43.50819321326483
2020-02-10,Charlie,Medicine,-440,45.56401302141054
2020-02-10,Charlie,Medicine,-200,45.55422468880493
2020-02-10,Charlie,Medicine,310,43.57068005381603
2020-02-10,Charlie,Medicine,300,43.571260052335234
2020-02-10,Charlie,Metals,6590,3.8203033060585003
2020-02-10,Charlie,Metals,4210,3.8209372097019947
2020-02-10,Charlie,Metals,-5200,3.9101076291719044
2020-02-10,Charlie,Metals,2730,3.8183638893864753
2020-02-10,Charlie,Metals,4600,3.815630927009043
2020-02-10,Charlie,Metals,4930,3.8187932524962447
2020-02-10,Charlie,Metals,-2670,3.9096792894266614
2020-02-10,Charlie,Software,-70,23.663206324894013
2020-02-10,Charlie,Software,460,23.018068426724728
2020-02-10,Charlie,Software,-270,23.638989111291405
2020-02-10,Charlie,Software,340,22.95842263956452
2020-02-10,Charlie,StarGems,10,949.4070567658194
2020-02-10,Charlie,StarGems,20,949.8553554893482
2020-02-10,Charlie,StarGems,10,951.6817598701987
2020-02-10,Charlie,Uranium,-10,478.08256072682804
2020-02-10,Charlie,Uranium,20,466.23885632777285
2020-02-10,Charlie,Uranium,-20,478.4022901583487
2020-02-10,Charlie,Uranium,-10,477.6202892867856
2020-02-10,Charlie,Uranium,-40,477.851303496999
2020-02-10,Dana,Equipment,-830,6.678864606129949
2020-02-10,Dana,Equipment,1680,6.572887020055637
2020-02-10,Dana,Equipment,-680,6.675148195283375
2020-02-10,Dana,Equipment,-1390,6.695799922669054
2020-02-10,Dana,Medicine,240,38.00509331896908
2020-02-10,Dana,Metals,5780,3.45027211738977
2020-02-10,Dana,Metals,-4730,3.5574279067221775
2020-02-10,Dana,Metals,-3830,3.563943134477291
2020-02-10,Dana,Metals,-2760,3.5624183120409434
2020-02-10,Dana,Metals,-2490,3.557359341759227
2020-02-10,Dana,Metals,-140,3.560787047482542
2020-02-10,Dana,Metals,-6620,3.5547855470269383
2020-02-10,Dana,Software,-190,19.62292417860215
2020-02-10,Dana,Software,480,19.164876240136042
2020-02-10,Dana,Software,260,19.167810771483996
2020-02-10,Dana,StarGems,10,1269.0834354519561
2020-02-10,Dana,StarGems,-10,1291.4683796493841
2020-02-10,Dana,StarGems,20,1270.0280015859578
2020-02-10,Dana,Uranium,30,569.1511379114263
2020-02-10,Dana,Uranium,40,568.9843498989214
2020-02-10,Dana,Uranium,10,568.090815964309
2020-02-10,Dana,Uranium,-20,579.5315245896858
2020-02-11,Alice,Equipment,-920,6.928807800230362
2020-02-11,Alice,Equipment,-1330,6.927902667623202
2020-02-11,Alice,Equipment,2310,6.685719833649367
2020-02-11,Alice,Equipment,1270,6.682522991793985
2020-02-11,Alice,Equipment,1290,6.686995512798679
2020-02-11,Alice,Medicine,450,32.68603634444694
2020-02-11,Alice,Medicine,-30,33.353280857738866
2020-02-11,Alice,Medicine,-230,33.35183410322362
2020-02-11,Alice,Medicine,-470,33.44075438308856
2020-02-11,Alice,Medicine,-280,33.29610696431166
2020-02-11,Alice,Medicine,-420,33.40666411455923
2020-02-11,Alice,Metals,3510,2.753515827045204
2020-02-11,Alice,Metals,3830,2.7642855541097813
2020-02-11,Alice,Metals,3170,2.759674309510612
2020-02-11,Alice,Metals,1990,2.755200883634503
2020-02-11,Alice,Software,180,24.46293387984126
2020-02-11,Alice,Software,490,24.516818183277863
2020-02-11,Alice,Software,690,24.466802747735667
2020-02-11,Alice,Software,-930,25.73417918418016
2020-02-11,Alice,Software,450,24.499417687784245
2020-02-11,Alice,StarGems,10,1230.8974619000683
2020-02-11,Alice,StarGems,-10,1274.0870127806058
2020-02-11,Alice,Uranium,-30,523.3730756919766
2020-02-11,Alice,Uranium,30,512.2169874474927
2020-02-11,Alice,Uranium,20,512.613754213904
2020-02-11,Alice,Uranium,30,511.8613170353699
2020-02-11,Alice,Uranium,20,512.5147770777818
2020-02-11,Alice,Uranium,20,512.6792056961998
2020-02-11,Bob,Equipment,620,5.681718248605533
2020-02-11,Bob,Equipment,2330,5.679880366656417
2020-02-11,Bob,Equipment,1470,5.673617517657998
2020-02-11,Bob,Equipment,1280,5.687485563713807
2020-02-11,Bob,Equipment,1440,5.6960180973779275
2020-02-11,Bob,Equipment,1040,5.675492791887132
2020-02-11,Bob,Equipment,1570,5.686288490017975
2020-02-11,Bob,Medicine,-430,44.49926927510203
2020-02-11,Bob,Medicine,-160,44.48998817735842
2020-02-11,Bob,Medicine,-90,44.53120889338318
2020-02-11,Bob,Medicine,-150,44.48397344367648
2020-02-11,Bob,Medicine,-190,44.43723162364959
2020-02-11,Bob,Metals,-2940,3.011957521894672
2020-02-11,Bob,Metals,4310,2.986073952641637
2020-02-11,Bob,Metals,-4270,3.006343941201085
2020-02-11,Bob,Metals,4810,2.984600206600555
2020-02-11,Bob,Metals,4850,2.991214075379149
2020-02-11,Bob,Software,380,15.705302480186583
2020-02-11,Bob,Software,-540,15.850880864965418
2020-02-11,Bob,Software,190,15.68238970579414
2020-02-11,Bob,StarGems,20,1253.3527414410892
2020-02-11,Bob,StarGems,-10,1286.5111154368685
2020-02-11,Bob,Uranium,-20,495.1175276922889
2020-02-11,Bob,Uranium,-40,495.7398568168376
2020-02-11,Bob,Uranium,-20,494.78623227765075
2020-02-11,Bob,Uranium,20,481.42853238352683
2020-02-11,Bob,Uranium,20,480.6424839582779
2020-02-11,Charlie,Equipment,2860,6.442163969819502
2020-02-11,Charlie,Equipment,1610,6.437653470422954
2020-02-11,Charlie,Equipment,-1440,6.540420606796659
2020-02-11,Charlie,Medicine,-190,38.12190475116424
2020-02-11,Charlie,Medicine,120,37.00513221942748
2020-02-11,Charlie,Medicine,230,36.99787529869918
2020-02-11,Charlie,Medicine,240,36.97872153686328
2020-02-11,Charlie,Medicine,200,36.96085803617573
2020-02-11,Charlie,Medicine,350,36.97990100177285
2020-02-11,Charlie,Medicine,160,36.96307011304303
2020-02-11,Charlie,Metals,3590,3.200060607102929
2020-02-11,Charlie,Metals,-2620,3.2487732368288453
2020-02-11,Charlie,Metals,4600,3.1955091953747052
2020-02-11,Charlie,Software,250,22.580811039467722
2020-02-11,Charlie,Software,510,22.569685333154908
2020-02-11,Charlie,Software,-300,22.89859568240268
2020-02-11,Charlie,Software,-30,22.914928136319737
2020-02-11,Charlie,StarGems,-10,1214.1541983377545
2020-02-11,Charlie,Uranium,-20,488.2431433938571
2020-02-11,Charlie,Uranium,-10,487.90603842801505
2020-02-11,Charlie,Uranium,-10,487.8852856483482
2020-02-11,Charlie,Uranium,-10,488.76024090896783
2020-02-11,Charlie,Uranium,20,475.89367674595877
2020-02-11,Dana,Equipment,2010,5.682557002975232
2020-02-11,Dana,Equipment,1240,5.6757989886253934
2020-02-11,Dana,Equipment,-2150,5.781483528454093
2020-02-11,Dana,Equipment,-1820,5.788283744859532
2020-02-11,Dana,Medicine,240,43.566811120307584
2020-02-11,Dana,Medicine,380,43.57317902796399
2020-02-11,Dana,Medicine,110,43.52292009011724
2020-02-11,Dana,Metals,4730,2.9851170409700383
2020-02-11,Dana,Metals,5260,2.9871932303010498
2020-02-11,Dana,Metals,-3490,3.0125906341489386
2020-02-11,Dana,Metals,-5830,3.005078700978963
2020-02-11,Dana,Software,-80,15.82312964769685
2020-02-11,Dana,Software,-180,15.834168133814648
2020-02-11,Dana,Software,-790,15.854344985751311
2020-02-11,Dana,Software,740,15.702015517064583
2020-02-11,Dana,Software,760,15.685855359058445
2020-02-11,Dana,Software,440,15.711121344926987
2020-02-11,Dana,StarGems,-10,1286.1921554261235
2020-02-11,Dana,StarGems,-10,1287.7087177067338
2020-02-11,Dana,StarGems,10,1250.9350740063835
2020-02-11,Dana,Uranium,20,480.97647614300433
2020-02-11,Dana,Uranium,-10,495.800344099501
2020-02-11,Dana,Uranium,-20,494.91092386093544
2020-02-11,Dana,Uranium,10,481.3794367654825
2020-02-11,Dana,Uranium,20,482.04564280902025
2020-02-11,Dana,Uranium,20,481.79729243260914
2020-02-12,Alice,Equipment,1870,7.0522145607701265
2020-02-12,Alice,Equipment,1050,7.05041436878014
2020-02-12,Alice,Equipment,2500,7.053719201860495
2020-02-12,Alice,Equipment,-2580,7.234936979305606
2020-02-12,Alice,Equipment,-2150,7.210116483351816
2020-02-12,Alice,Medicine,-270,33.75681334636393
2020-02-12,Alice,Medicine,-220,33.794597733142325
2020-02-12,Alice,Medicine,-310,33.72186797040469
2020-02-12,Alice,Metals,5180,2.9684700561478756
2020-02-12,Alice,Metals,2880,2.959859534983571
2020-02-12,Alice,Metals,2470,2.9630077672767854
2020-02-12,Alice,Metals,-3340,2.981622053973983
2020-02-12,Alice,Software,-620,20.50299155039053
2020-02-12,Alice,Software,570,19.66801085033287
2020-02-12,Alice,Software,610,19.630013276279215
2020-02-12,Alice,Software,750,19.66202705780276
2020-02-12,Alice,Software,110,19.66007257546957
2020-02-12,Alice,Uranium,20,506.4544073683082
2020-02-12,Alice,Uranium,-30,519.2116705601856
2020-02-12,Alice,Uranium,-20,518.6898498384761
2020-02-12,Alice,Uranium,-30,518.5408153911492
2020-02-12,Alice,Uranium,-30,519.4243302899149
2020-02-12,Bob,Equipment,20,5.451213767685061
2020-02-12,Bob,Equipment,720,5.4426266207770615
2020-02-12,Bob,Equipment,1100,5.460258447039181
2020-02-12,Bob,Equipment,-560,5.649540092548757
2020-02-12,Bob,Equipment,-2860,5.641188359008384
2020-02-12,Bob,Equipment,-700,5.640197084389982
2020-02-12,Bob,Medicine,150,42.905469083604395
2020-02-12,Bob,Medicine,180,42.852165664728574
2020-02-12,Bob,Medicine,200,43.007937213484354
2020-02-12,Bob,Medicine,270,42.98735977885656
2020-02-12,Bob,Medicine,160,42.93554617975241
2020-02-12,Bob,Medicine,310,42.8746544800965
2020-02-12,Bob,Medicine,200,42.92622495066141
2020-02-12,Bob,Medicine,-200,44.57238707353012
2020-02-12,Bob,Metals,-3650,3.0008075128814995
2020-02-12,Bob,Metals,-6670,3.0017180084796506
2020-02-12,Bob,Metals,-5980,2.9984219566155517
2020-02-12,Bob,Metals,-4500,3.004596595848238
2020-02-12,Bob,Metals,-2970,3.003887530961078
2020-02-12,Bob,Metals,-1140,3.000892549065272
2020-02-12,Bob,Software,-300,16.532638161160794
2020-02-12,Bob,Software,-560,16.51180669849136
2020-02-12,Bob,Software,-60,16.499811175394633
2020-02-12,Bob,Software,710,15.938312857145126
2020-02-12,Bob,Software,-580,16.508138692389014
2020-02-12,Bob,StarGems,10,1226.1370603526643
2020-02-12,Bob,StarGems,-10,1255.0260238154265
2020-02-12,Bob,StarGems,-10,1253.2255045349168
2020-02-12,Bob,StarGems,10,1225.3904203520376
2020-02-12,Bob,Uranium,20,486.9101723038664
2020-02-12,Bob,Uranium,20,485.9615988118363
2020-02-12,Bob,Uranium,20,486.1511386436954
2020-02-12,Bob,Uranium,-20,499.24247693844603
2020-02-12,Charlie,Equipment,-520,6.288827017437541
2020-02-12,Charlie,Equipment,-1160,6.2842272163425825
2020-02-12,Charlie,Medicine,50,47.20204465060217
2020-02-12,Charlie,Medicine,290,47.04195420034901
2020-02-12,Charlie,Medicine,-210,48.34225674894275
2020-02-12,Charlie,Medicine,-490,48.50509403639571
2020-02-12,Charlie,Metals,-4500,2.4009529954574806
2020-02-12,Charlie,Metals,-1110,2.3972295876097443
2020-02-12,Charlie,Metals,-4920,2.3931748364969194
2020-02-12,Charlie,Software,-400,20.0256953604858
2020-02-12,Charlie,Software,370,19.677305399644496
2020-02-12,Charlie,Software,640,19.651485813150714
2020-02-12,Charlie,Software,810,19.650607656637547
2020-02-12,Charlie,Software,-310,20.03587522793401
2020-02-12,Charlie,Software,940,19.66297209112245
2020-02-12,Charlie,StarGems,-10,1252.922014970064
2020-02-12,Charlie,StarGems,-20,1252.0315155871863
2020-02-12,Charlie,StarGems,20,1220.7513926006784
2020-02-12,Charlie,StarGems,20,1220.052989525574
2020-02-12,Charlie,StarGems,-10,1251.6148441874254
2020-02-12,Charlie,StarGems,-20,1249.7792964008072
2020-02-12,Charlie,Uranium,20,563.7938407015516
2020-02-12,Charlie,Uranium,30,565.1019459140955
2020-02-12,Charlie,Uranium,-20,576.1241830097649
2020-02-12,Charlie,Uranium,-10,576.8416760662217
2020-02-12,Charlie,Uranium,-30,577.0991683554284
2020-02-12,Dana,Equipment,1470,5.4563584788805946
2020-02-12,Dana,Equipment,-750,5.647534714049294
2020-02-12,Dana,Equipment,2520,5.458740275294013
2020-02-12,Dana,Medicine,-430,44.55448043034901
2020-02-12,Dana,Medicine,-150,44.62322113504988
2020-02-12,Dana,Metals,1960,2.898117789854764
2020-02-12,Dana,Metals,360,2.9020794508090595
2020-02-12,Dana,Metals,-3390,3.0041052782831255
2020-02-12,Dana,Software,-600,16.49034394976065
2020-02-12,Dana,Software,750,15.959471052263577
2020-02-12,Dana,Software,-870,16.512224993465377
2020-02-12,Dana,Software,-490,16.46689401967955
2020-02-12,Dana,Software,-260,16.503266807145593
2020-02-12,Dana,Software,-710,16.49727544305075
2020-02-12,Dana,StarGems,10,1227.5073670879794
2020-02-12,Dana,StarGems,10,1225.0851495771676
2020-02-12,Dana,StarGems,20,1226.7477526658963
2020-02-12,Dana,StarGems,10,1225.197338183742
2020-02-12,Dana,StarGems,-10,1254.308815323673
2020-02-12,Dana,StarGems,-10,1255.8144793731828
2020-02-12,Dana,Uranium,-10,499.77540569021136
2020-02-12,Dana,Uranium,20,486.1289107518017
2020-02-13,Alice,Equipment,1710,6.657750788760668
2020-02-13,Alice,Equipment,1610,6.665398714304963
2020-02-13,Alice,Equipment,-2390,6.834447304385022
2020-02-13,Alice,Equipment,-1280,6.826109885175694
2020-02-13,Alice,Equipment,-2400,6.815604746006268
2020-02-13,Alice,Equipment,-1900,6.819907036052799
2020-02-13,Alice,Medicine,-260,34.425784357931775
2020-02-13,Alice,Medicine,370,33.12607896614254
2020-02-13,Alice,Medicine,-150,34.45880789440574
2020-02-13,Alice,Medicine,-190,34.40869830946045
2020-02-13,Alice,Medicine,-150,34.36291528205818
2020-02-13,Alice,Metals,4510,3.0987580663868037
2020-02-13,Alice,Metals,2580,3.1081357919002146
2020-02-13,Alice,Metals,4530,3.1079910629890306
2020-02-13,Alice,Metals,3510,3.1060664773612205
2020-02-13,Alice,Metals,-6670,3.1804477556625064
2020-02-13,Alice,Metals,-3250,3.183725754361351
2020-02-13,Alice,Metals,-1640,3.183246148447602
2020-02-13,Alice,Software,-80,20.209720460787842
2020-02-13,Alice,Software,-540,20.185460506027713
2020-02-13,Alice,Software,510,19.54239696960617
2020-02-13,Alice,Software,390,19.536281128464008
2020-02-13,Alice,Software,370,19.569790079483866
2020-02-13,Alice,Software,-710,20.169957284745514
2020-02-13,Alice,StarGems,-10,1162.5576803881286
2020-02-13,Alice,StarGems,10,1131.704197357299
2020-02-13,Alice,StarGems,10,1132.8754024474035
2020-02-13,Alice,StarGems,10,1130.5462173628152
2020-02-13,Alice,Uranium,20,511.49804717659146
2020-02-13,Alice,Uranium,-20,527.9882705712781
2020-02-13,Alice,Uranium,-20,528.4279802627062
2020-02-13,Alice,Uranium,-10,528.9941147138787
2020-02-13,Alice,Uranium,20,512.4142362301903
2020-02-13,Bob,Equipment,-1510,6.444893968374686
2020-02-13,Bob,Equipment,-1290,6.4482386737642345
2020-02-13,Bob,Equipment,-830,6.438836056120732
2020-02-13,Bob,Equipment,-600,6.454990485567682
2020-02-13,Bob,Equipment,1540,6.247811818843739
2020-02-13,Bob,Equipment,-1900,6.446385495280225
2020-02-13,Bob,Equipment,2520,6.239698706318496
2020-02-13,Bob,Medicine,270,45.03737191484026
2020-02-13,Bob,Medicine,-220,46.20714875937961
2020-02-13,Bob,Medicine,450,45.0314101869656
2020-02-13,Bob,Metals,3530,2.4362671243898104
2020-02-13,Bob,Metals,-3500,2.4981763193519564
2020-02-13,Bob,Metals,-1820,2.5077390820834253
2020-02-13,Bob,Metals,-1950,2.500828221763228
2020-02-13,Bob,Metals,2440,2.434089409453696
2020-02-13,Bob,Software,340,19.75894587153625
2020-02-13,Bob,Software,-580,19.945315788430342
2020-02-13,Bob,Software,-410,19.965517091832968
2020-02-13,Bob,Software,300,19.714995258529424
2020-02-13,Bob,StarGems,-10,1311.5326081521214
2020-02-13,Bob,StarGems,-10,1311.6155039420375
2020-02-13,Bob,StarGems,10,1270.280160231734
2020-02-13,Bob,Uranium,20,553.2948941250768
2020-02-13,Bob,Uranium,30,553.8592170867624
2020-02-13,Bob,Uranium,20,554.3727348422126
2020-02-13,Bob,Uranium,-10,569.9815469301623
2020-02-13,Bob,Uranium,20,554.1464491519228
2020-02-13,Bob,Uranium,30,552.6702093841229
2020-02-13,Bob,Uranium,20,554.2553634943812
2020-02-13,Charlie,Equipment,1340,6.609310581052632
2020-02-13,Charlie,Equipment,-1090,6.695827146661496
2020-02-13,Charlie,Equipment,870,6.613181071791111
2020-02-13,Charlie,Equipment,1980,6.606711166975724
2020-02-13,Charlie,Medicine,210,42.00591708817051
2020-02-13,Charlie,Medicine,330,42.089629838370584
2020-02-13,Charlie,Medicine,-280,42.782493837955315
2020-02-13,Charlie,Medicine,-80,42.766734913758704
2020-02-13,Charlie,Metals,-2700,2.476604059644667
2020-02-13,Charlie,Metals,-3590,2.4702077900395087
2020-02-13,Charlie,Metals,2750,2.4160213097526064
2020-02-13,Charlie,Software,-470,17.27476619702688
2020-02-13,Charlie,Software,-130,17.257182127817302
2020-02-13,Charlie,Software,-460,17.27337574046893
2020-02-13,Charlie,Software,-590,17.272199177105648
2020-02-13,Charlie,Software,-200,17.276557295917016
2020-02-13,Charlie,Software,640,16.713383391178787
2020-02-13,Charlie,Software,250,16.689970977486375
2020-02-13,Charlie,StarGems,-10,927.5395224060694
2020-02-13,Charlie,StarGems,-10,927.8158649712741
2020-02-13,Charlie,StarGems,-10,926.8387711469516
2020-02-13,Charlie,StarGems,-10,928.5271218502386
2020-02-13,Charlie,StarGems,-10,927.7400464692395
2020-02-13,Charlie,StarGems,-10,928.0246323171757
2020-02-13,Charlie,Uranium,10,544.4414546609155
2020-02-13,Charlie,Uranium,10,544.0099636747473
2020-02-13,Charlie,Uranium,30,544.6336828641582
2020-02-13,Charlie,Uranium,30,544.5857025711847
2020-02-13,Charlie,Uranium,30,545.0107686496582
2020-02-13,Charlie,Uranium,20,544.5092391320798
2020-02-13,Dana,Equipment,1180,6.615493166682628
2020-02-13,Dana,Equipment,340,6.616276659184846
2020-02-13,Dana,Equipment,1150,6.623839796598576
2020-02-13,Dana,Equipment,1030,6.622813749078098
2020-02-13,Dana,Equipment,330,6.62489582930044
2020-02-13,Dana,Medicine,-230,39.25775583398838
2020-02-13,Dana,Medicine,-210,39.270546727626915
2020-02-13,Dana,Medicine,340,38.17228991907866
2020-02-13,Dana,Metals,-3170,3.2250071259240998
2020-02-13,Dana,Metals,2210,3.141269063399229
2020-02-13,Dana,Metals,-2930,3.232971384552456
2020-02-13,Dana,Metals,-2010,3.2326046076054262
2020-02-13,Dana,Software,560,17.413627471241018
2020-02-13,Dana,Software,90,17.431898451152968
2020-02-13,Dana,Software,500,17.403399447365246
2020-02-13,Dana,Software,510,17.45011988982004
2020-02-13,Dana,StarGems,-10,1271.47490194899
2020-02-13,Dana,StarGems,-10,1276.0596833730917
2020-02-13,Dana,StarGems,-10,1272.5633888257523
2020-02-13,Dana,StarGems,-10,1276.1483874505197
2020-02-13,Dana,StarGems,-10,1272.8170332406248
2020-02-13,Dana,StarGems,-10,1270.6312900231655
2020-02-13,Dana,StarGems,10,1253.6750759435943
2020-02-13,Dana,StarGems,10,1254.988177330305
2020-02-13,Dana,StarGems,10,1253.1897644768264
2020-02-13,Dana,Uranium,10,393.1811913175978
2020-02-13,Dana,Uranium,20,393.78899359159755
2020-02-14,Alice,Equipment,1370,6.461243540076926
2020-02-14,Alice,Equipment,680,6.466288685283408
2020-02-14,Alice,Equipment,-1290,6.603413578713664
2020-02-14,Alice,Equipment,620,6.480083112752545
2020-02-14,Alice,Medicine,200,33.709788164530615
2020-02-14,Alice,Medicine,-140,33.993011730978935
2020-02-14,Alice,Medicine,-40,33.97581790571223
2020-02-14,Alice,Medicine,-380,33.985678557467004
2020-02-14,Alice,Medicine,310,33.67570730437583
2020-02-14,Alice,Metals,1690,2.7097610335579434
2020-02-14,Alice,Metals,4530,2.7053193859395614
2020-02-14,Alice,Metals,1700,2.7063396679759957
2020-02-14,Alice,Metals,-2210,2.776005491679311
2020-02-14,Alice,Metals,-880,2.777986530361907
2020-02-14,Alice,Software,-190,26.74507987559434
2020-02-14,Alice,Software,-680,26.759013053083603
2020-02-14,Alice,Software,480,25.748958366446686
2020-02-14,Alice,Software,590,25.769315335917295
2020-02-14,Alice,StarGems,10,1231.8453658710632
2020-02-14,Alice,StarGems,20,1229.1531362638316
2020-02-14,Alice,Uranium,10,518.758286348165
2020-02-14,Alice,Uranium,10,517.5291552308421
2020-02-14,Alice,Uranium,20,517.817514775558
2020-02-14,Alice,Uranium,20,519.0907320966426
2020-02-14,Alice,Uranium,-30,534.6003473308987
2020-02-14,Alice,Uranium,-30,534.7643175049261
2020-02-14,Bob,Equipment,1370,6.5281919406485365
2020-02-14,Bob,Equipment,660,6.537970747556125
2020-02-14,Bob,Equipment,2840,6.536332814475697
2020-02-14,Bob,Equipment,1320,6.5153114237474785
2020-02-14,Bob,Equipment,1600,6.515867175195423
2020-02-14,Bob,Equipment,660,6.51111383536317
2020-02-14,Bob,Medicine,-240,38.73243053861326
2020-02-14,Bob,Medicine,-370,38.67080184905916
2020-02-14,Bob,Medicine,-80,38.71141881856032
2020-02-14,Bob,Medicine,90,37.803044244109216
2020-02-14,Bob,Medicine,230,37.76731135185566
2020-02-14,Bob,Medicine,-480,38.70721196379728
2020-02-14,Bob,Metals,-3860,3.2844323929160204
2020-02-14,Bob,Metals,-1560,3.280845872200593
2020-02-14,Bob,Metals,-2830,3.2808340705254233
2020-02-14,Bob,Metals,-4430,3.2821599353745006
2020-02-14,Bob,Metals,2810,3.2289331386227085
2020-02-14,Bob,Software,800,22.042370927882292
2020-02-14,Bob,Software,290,22.050735996848257
2020-02-14,Bob,Software,-660,22.486436764132307
2020-02-14,Bob,Software,-940,22.484832084448968
2020-02-14,Bob,Software,-770,22.492028228794524
2020-02-14,Bob,Software,-880,22.505404313765148
2020-02-14,Bob,StarGems,10,1191.2740162846376
2020-02-14,Bob,StarGems,10,1190.0079473221076
2020-02-14,Bob,StarGems,10,1191.7763770990516
2020-02-14,Bob,Uranium,20,500.45525518482634
2020-02-14,Bob,Uranium,-30,506.9436251961989
2020-02-14,Bob,Uranium,-10,505.7142737813674
2020-02-14,Bob,Uranium,20,500.7700964830041
2020-02-14,Charlie,Equipment,1790,6.8387100582373
2020-02-14,Charlie,Equipment,1460,6.849032463297609
2020-02-14,Charlie,Equipment,2310,6.847574974129762
2020-02-14,Charlie,Equipment,540,6.847726176458477
2020-02-14,Charlie,Equipment,-1790,6.999129784949933
2020-02-14,Charlie,Medicine,-280,42.54319811359006
2020-02-14,Charlie,Medicine,150,41.31040594400535
2020-02-14,Charlie,Medicine,310,41.26772652195506
2020-02-14,Charlie,Medicine,430,41.31898086072321
2020-02-14,Charlie,Medicine,470,41.40464528092489
2020-02-14,Charlie,Medicine,310,41.31136212566141
2020-02-14,Charlie,Medicine,440,41.293036362199175
2020-02-14,Charlie,Metals,2310,2.3623810996032444
2020-02-14,Charlie,Metals,4070,2.3564588812327245
2020-02-14,Charlie,Metals,2980,2.3536947215519577
2020-02-14,Charlie,Metals,6070,2.354761424665848
2020-02-14,Charlie,Metals,-3250,2.4366586882565295
2020-02-14,Charlie,Software,660,16.73173643955305
2020-02-14,Charlie,Software,-390,17.208820163074765
2020-02-14,Charlie,Software,-430,17.18216440930781
2020-02-14,Charlie,StarGems,10,908.4498587577897
2020-02-14,Charlie,StarGems,10,908.0704886641764
2020-02-14,Charlie,Uranium,-10,573.5578190007947
2020-02-14,Charlie,Uranium,-10,572.9602409847548
2020-02-14,Charlie,Uranium,-20,571.5593890225049
2020-02-14,Charlie,Uranium,-30,571.4651547757029
2020-02-14,Charlie,Uranium,-30,572.2336989448605
2020-02-14,Charlie,Uranium,-30,572.6850780293308
2020-02-14,Charlie,Uranium,10,557.6859650696309
2020-02-14,Dana,Equipment,1790,6.464131380769612
2020-02-14,Dana,Equipment,-910,6.61906851047281
2020-02-14,Dana,Equipment,1100,6.470376632137018
2020-02-14,Dana,Medicine,-270,33.97901894831445
2020-02-14,Dana,Medicine,-220,33.952038357548744
2020-02-14,Dana,Medicine,-230,34.00914976846951
2020-02-14,Dana,Medicine,-410,33.9131159498266
2020-02-14,Dana,Metals,-1370,2.7785820275260984
2020-02-14,Dana,Metals,-1430,2.7793855106643095
2020-02-14,Dana,Metals,4660,2.703263934171837
