date,player,asset,trade#,sentiment,regret,edge,buy,sign,direction,volume,star,asset_price,price,mark
2020-01-30,Bob,StarGems,2,0.017653625022054763,0.00044445843968103356,0.9995741191235531,False,1,sell,20,Kirk,981.6571795539644,981.2391105339656,981.6752305379874
2020-01-30,Bob,StarGems,3,-0.043805956376910676,0.0005736987651704454,1.0013904886908316,False,1,sell,10,Kirk,981.6571795539644,983.0221627604078,983.5861213613188
2020-01-30,Bob,StarGems,4,-0.01987500832869819,-0.0002177035561885971,1.0000400982424058,False,1,sell,10,Kirk,981.6571795539644,981.6965422815096,981.4828234531568
2020-01-30,Bob,StarGems,5,-0.0006084092765187632,0.00020028406982013249,1.001664604460614,False,1,sell,10,Kirk,981.6571795539644,983.2912504738435,983.488188047307
2020-01-30,Bob,Uranium,0,0.004019910254690345,-0.0005297566206004873,0.9996364935436156,True,-1,buy,-10,Kirk,454.28331236925436,454.1181774521805,453.87760534114017
2020-01-30,Bob,Uranium,1,-0.012652977589504531,-9.407390093535507e-05,0.998081757488908,True,-1,buy,-20,Kirk,454.28331236925436,453.411886807388,453.36923258246554
2020-01-30,Bob,Uranium,3,-0.00760259242450503,-0.00048691888570192806,0.9993867800580073,False,1,sell,20,Kirk,437.27937289137157,437.0112244596925,436.79843544123935
2020-01-30,Bob,Uranium,7,0.015872770008775818,0.0006751649782559528,1.0016794015550068,False,1,sell,20,Kirk,437.27937289137157,438.0137405501777,438.3094720877921
2020-01-30,Charlie,Equipment,0,-0.025723085987935365,-3.3246740188480285e-05,1.0004600813826403,True,-1,buy,-70,Fate,7.266914773532119,7.270258145728655,7.270016433344981
2020-01-30,Charlie,Equipment,1,0.005390358970614333,4.023922546034446e-06,0.9985064090783493,True,-1,buy,-1280,Fate,7.266914773532119,7.256060975597962,7.256090173425317
2020-01-30,Charlie,Equipment,5,-0.003520250594143895,-7.677070789238875e-05,1.0004983512372814,True,-1,buy,-270,Fate,7.266914773532119,7.2705362495007275,7.2699780852860965
2020-01-30,Charlie,Equipment,7,-0.026533876896544087,-0.00030807675253519243,1.0021989209777498,True,-1,buy,-2210,Fate,7.266914773532119,7.282894144871158,7.280650454493949
2020-01-30,Charlie,Equipment,9,0.025951995598991057,-5.178050971972378e-05,0.9983175238836283,True,-1,buy,-1630,Fate,7.266914773532119,7.254688362985942,7.254312711524649
2020-01-30,Charlie,Medicine,0,0.0027315652365484536,-0.0008098712528265892,0.9995058792963876,True,-1,buy,-500,Fate,37.423767939614464,37.405276081068315,37.37498262326621
2020-01-30,Charlie,Medicine,1,0.03294644395493271,0.0001487649514766429,1.000485997502296,True,-1,buy,-90,Fate,37.423767939614464,37.44195579735962,37.447525848097
2020-01-30,Charlie,Medicine,2,-0.04039940134222306,-0.00036816590977270546,1.0022949080367398,True,-1,buy,-440,Fate,37.423767939614464,37.50965204542417,37.495842270253604
2020-01-30,Charlie,Medicine,3,0.015197278625781012,-0.00025290529411785815,0.9988924675234623,True,-1,buy,-50,Fate,37.423767939614464,37.38231990122693,37.372865714617504
2020-01-30,Charlie,Medicine,5,0.01944337569057232,-0.0007679696618946424,1.0005559471943901,False,1,sell,280,Fate,36.67101560893924,36.691402757182466,36.663224873012595
2020-01-30,Charlie,Medicine,7,-0.0008290993542565856,-0.0006872857170791329,1.0006696040307435,True,-1,buy,-270,Fate,37.423767939614464,37.448827045472434,37.42308900152272
2020-01-30,Charlie,Metals,0,0.05042977860021641,-0.0003305695032545217,1.0013679000081899,False,1,sell,3520,Fate,2.788915528391393,2.7927304859655204,2.791807294436051
2020-01-30,Charlie,Metals,1,0.0026643346512620165,-0.0001866948586596862,1.0006722718915158,True,-1,buy,-1900,Fate,2.8666375638306154,2.868564723687942,2.868029177402297
2020-01-30,Charlie,Metals,3,-0.004672305194048687,-0.0002966874120907248,1.000099332332178,True,-1,buy,-2800,Fate,2.8666375638306154,2.86692231362534,2.8660717338634454
2020-01-30,Charlie,Metals,5,0.011409007890841316,3.298676027060423e-05,1.001915737277388,True,-1,buy,-5650,Fate,2.8666375638306154,2.872129288272406,2.8722240305127045
2020-01-30,Charlie,Metals,8,0.006375968921014868,0.00030513165031762407,1.000199606084726,False,1,sell,2350,Fate,2.788915528391393,2.789472212900647,2.7903233691604843
2020-01-30,Charlie,Software,2,0.02047011792564634,7.990997630895352e-05,0.9998041478039293,False,1,sell,720,Fate,17.75685758600912,17.753379866455585,17.75479853862012
2020-01-30,Charlie,Software,3,0.007043819077446463,0.0010156521553607598,1.0000388633854835,False,1,sell,160,Fate,17.75685758600912,17.75754767761046,17.775583169183147
2020-01-30,Charlie,Software,4,-0.025091502180947214,-6.125799025439304e-05,0.9988392790489021,True,-1,buy,-720,Fate,18.388456332126573,18.367112465603526,18.36598733320711
2020-01-30,Charlie,Software,5,-0.00638457877468503,0.0004583483129900716,0.9992064313897863,False,1,sell,160,Fate,17.75685758600912,17.742766301212825,17.750898668214763
2020-01-30,Charlie,StarGems,0,0.02125817441640704,-0.0005553973784879693,1.00210958021619,True,-1,buy,-10,Fate,813.466850528823,815.1829241032249,814.7301736441898
2020-01-30,Charlie,StarGems,3,-0.02568884488108569,0.0002541852087941515,0.9989717787761873,True,-1,buy,-20,Fate,813.466850528823,812.6304266482412,812.8369852829111
2020-01-30,Charlie,StarGems,7,-0.03316295629383268,0.00025979001961955195,0.9989453603342026,False,1,sell,10,Fate,801.4860202862163,800.6407413376404,800.8487398115407
2020-01-30,Charlie,StarGems,8,-0.03157454775714055,0.0003804569831856089,0.9998355447919006,False,1,sell,10,Fate,801.4860202862163,801.3542117359614,801.6590925418215
2020-01-30,Charlie,Uranium,0,-0.015289122580910178,-0.000613719665682378,1.0009424706661665,True,-1,buy,-40,Fate,570.6779166126972,571.2157638089337,570.8651974613364
2020-01-30,Charlie,Uranium,2,-0.021650726946143686,0.0004808102717725273,0.9994499396640678,True,-1,buy,-10,Fate,570.6779166126972,570.3640093261762,570.6382462005096
2020-01-30,Charlie,Uranium,3,0.039086094579099784,-0.0006182616252416456,0.9996392658712223,True,-1,buy,-20,Fate,570.6779166126972,570.4720536116353,570.1193526326143
2020-01-30,Charlie,Uranium,6,-0.08354115121933144,0.00081334589157881,1.000209035960179,True,-1,buy,-40,Fate,570.6779166126972,570.7972088189493,571.261464383667
2020-01-30,Charlie,Uranium,7,0.011788631944631384,0.0014482233800463518,0.9982604050247753,True,-1,buy,-20,Fate,570.6779166126972,569.6851681764861,570.5101995563049
2020-01-30,Charlie,Uranium,8,-0.054867470629362536,0.0008089051283403744,0.9996388023900418,False,1,sell,20,Fate,554.677060999632,554.4767129709003,554.9252320275677
2020-01-30,Dana,Equipment,1,0.003168367912727069,-0.00025397616646412113,1.0000149250720343,True,-1,buy,-1230,Kirk,6.684382091658409,6.684481856542631,6.682784157465908
2020-01-30,Dana,Equipment,2,-0.029954300374476252,-1.8429438922118187e-05,0.9983844001103944,True,-1,buy,-1850,Kirk,6.684382091658409,6.673582804689044,6.673459814302353
2020-01-30,Dana,Equipment,3,-0.007484614195519004,8.829870444803228e-05,0.9976192641508617,True,-1,buy,-1670,Kirk,6.684382091658409,6.668468343583459,6.669057160698849
2020-01-30,Dana,Equipment,6,-0.018699041350915917,0.0004948560477870363,1.000195311616513,True,-1,buy,-500,Kirk,6.684382091658409,6.685687629130121,6.688996082087011
2020-01-30,Dana,Equipment,7,0.010348170751600536,0.0009441336182674136,0.9995709380861131,True,-1,buy,-1490,Kirk,6.684382091658409,6.68151407788501,6.687822319946869
2020-01-30,Dana,Equipment,9,-0.020095181941958196,0.0012685055093706113,1.0007740792056832,True,-1,buy,-150,Kirk,6.684382091658409,6.689556332838403,6.698042071901853
2020-01-30,Dana,Medicine,0,-0.016332088420364085,-0.0010192156425717527,0.9998809503101408,True,-1,buy,-200,Kirk,43.80371685128204,43.79850203237621,43.753861913983606
2020-01-30,Dana,Medicine,1,-0.0011256707004818555,0.00045878852033735324,1.0005355008018033,True,-1,buy,-240,Kirk,43.80371685128204,43.82717377677787,43.84728118098548
2020-01-30,Dana,Medicine,2,0.034303319914859014,0.00041157958138116426,1.0005159750926655,False,1,sell,160,Kirk,42.85056756820354,42.87267739377531,42.890322912389735
2020-01-30,Dana,Medicine,3,0.04306806154539791,0.000353353974764846,0.9999354191254161,False,1,sell,140,Kirk,42.85056756820354,42.847800241073564,42.86294068159868
2020-01-30,Dana,Medicine,5,0.022458449655126084,-0.0002696892527548916,0.9999859081480904,False,1,sell,220,Kirk,42.85056756820354,42.84996372435113,42.83840754965373
2020-01-30,Dana,Metals,0,-0.0033048354963851018,0.0011344621436911305,1.0001326112792723,False,1,sell,3070,Kirk,2.9199676627751154,2.92035488342231,2.923667915483696
2020-01-30,Dana,Metals,1,-0.011218950942692712,0.0005225841945350852,1.0003822488292007,False,1,sell,3840,Kirk,2.9199676627751154,2.921083816995515,2.9226103292291894
2020-01-30,Dana,Metals,2,-0.0005775443081000462,0.00013278784326255835,0.9988328113136292,False,1,sell,3360,Kirk,2.9199676627751154,2.916559509554556,2.9169467932015767
2020-01-30,Dana,Metals,3,0.01257164312575884,-0.00037939207330507684,1.0000827347454997,False,1,sell,5090,Kirk,2.9199676627751154,2.9202092455565625,2.919101341316406
2020-01-30,Dana,Metals,4,0.019181664569784068,0.0005811593835186831,1.001491962082374,False,1,sell,4690,Kirk,2.9199676627751154,2.924324143809734,2.9260236422263595
2020-01-30,Dana,Metals,5,0.019566135043140264,-8.720960395833916e-05,1.0002771253778746,False,1,sell,4350,Kirk,2.9199676627751154,2.920776859917044,2.9205221401238397
2020-01-30,Dana,Metals,7,0.060761003582080746,0.0006248072239468219,1.0002585792681167,True,-1,buy,-5140,Kirk,2.9818022535214728,2.982573285765857,2.9844368191007544
2020-01-30,Dana,Metals,8,0.0067952380319455845,-0.0012630980433813342,1.0009220201104216,True,-1,buy,-2050,Kirk,2.9818022535214728,2.98455153516452,2.980781753960083
2020-01-30,Dana,Software,0,0.008656711863057935,0.00011838964749492798,1.0006418453375496,False,1,sell,410,Kirk,17.085677349149215,17.096643711494643,17.098667777116994
2020-01-30,Dana,Software,3,-0.0016950061059887328,0.00046128930521013834,0.9991581275364955,False,1,sell,310,Kirk,17.085677349149215,17.071293387868643,17.07916819293457
2020-01-30,Dana,Software,9,0.008267308433679383,-0.00012696180275230452,1.0013365290953538,False,1,sell,450,Kirk,17.085677349149215,17.10851285404018,17.10634072640582
2020-01-30,Dana,StarGems,1,0.0011632678965832128,-8.724741606874273e-05,0.9996587129348368,False,1,sell,10,Kirk,981.6571795539644,981.322152656158,981.2365348340078
2020-01-30,Dana,StarGems,2,-0.005291109963488939,-0.0004053019027667054,0.9994938848640252,False,1,sell,20,Kirk,981.6571795539644,981.1603479970538,980.7626818410914
2020-01-30,Dana,StarGems,4,-0.020024582659898472,0.00033078384353983105,1.0006884748770755,True,-1,buy,-10,Kirk,995.5658335416113,996.2512556064794,996.5807994259402
2020-01-30,Dana,StarGems,7,-0.0026041825969159594,-0.00027566974404169786,0.9983499530590624,False,1,sell,10,Kirk,981.6571795539644,980.0373991277919,979.7672324688231
2020-01-30,Dana,StarGems,8,-0.01000117333309642,1.6796884701327584e-05,0.9992067386651783,False,1,sell,10,Kirk,981.6571795539644,980.878468869374,980.8949445719217
2020-01-30,Dana,StarGems,9,-0.019355067734726096,1.1831831086752351e-05,0.9994214935481087,True,-1,buy,-20,Kirk,995.5658335416113,994.989892283625,995.0016648359634
2020-01-30,Dana,Uranium,0,0.02854196007649347,0.0005862885250214911,0.9988845958006662,True,-1,buy,-30,Kirk,454.28331236925436,453.77660285495045,454.0426468701275
2020-01-30,Dana,Uranium,3,0.046493895974499516,-0.0006474635202110788,0.9995331002264011,False,1,sell,30,Kirk,437.27937289137157,437.0752072511691,436.7922169988853
2020-01-30,Dana,Uranium,9,-0.06274596031494088,0.00017049378174279175,0.9996680618583613,True,-1,buy,-20,Kirk,454.28331236925436,454.132518410769,454.20994518124525
2020-01-31,Alice,Equipment,0,-0.025148763869936915,6.143129690629107e-05,1.0012415957105762,False,1,sell,1900,Sol,6.81921193884004,6.827678643132813,6.828098076286721
2020-01-31,Alice,Equipment,3,-0.010103470941709531,1.4861301570760865e-05,0.9984877940906769,True,-1,buy,-2130,Sol,7.1375575819086485,7.126764125155153,7.1268700381460395
2020-01-31,Alice,Equipment,5,0.0158710148605862,-8.327954360224315e-05,0.9972246595329174,False,1,sell,1120,Sol,6.81921193884004,6.800286303992564,6.799719979252804
2020-01-31,Alice,Medicine,1,-0.036101085968978944,-0.00038618266422877446,1.0006760941406574,True,-1,buy,-200,Sol,42.09386217249773,42.12232158607019,42.10605467569658
2020-01-31,Alice,Medicine,2,-0.010751452055951878,0.0002680886322541338,0.9983845573118495,True,-1,buy,-400,Sol,42.09386217249773,42.025861950635154,42.0371286064848
2020-01-31,Alice,Medicine,4,-0.04944102851281427,-0.0003571261845492802,1.001027723542877,False,1,sell,370,Sol,40.66189363603257,40.70368282142029,40.68914647047717
2020-01-31,Alice,Medicine,5,-0.020151790663339046,-0.0004990262276588534,0.9995906206531168,False,1,sell,210,Sol,40.66189363603257,40.64524749657282,40.62496445204235
2020-01-31,Alice,Medicine,8,0.01053970582786308,8.466342909082219e-05,0.9999623283125695,True,-1,buy,-190,Sol,42.09386217249773,42.09227642567922,42.095840102139654
2020-01-31,Alice,Metals,1,-0.019694896291979215,-0.0001636788892633981,1.001135509600884,False,1,sell,4730,Sol,3.9186147848078186,3.923064409518134,3.9224222866930756
2020-01-31,Alice,Metals,3,-0.03445992040105333,-0.00010093819221056825,0.9998242214280197,False,1,sell,6670,Sol,3.9186147848078186,3.917925976296804,3.917530507931542
2020-01-31,Alice,Metals,4,0.019938602183440204,-3.4008313104434365e-05,0.9995575166410918,False,1,sell,4280,Sol,3.9186147848078186,3.9168808629755696,3.9167476564647887
2020-01-31,Alice,Metals,7,-0.06646526425450441,0.0001864296279997478,1.0001655299968715,True,-1,buy,-5800,Sol,4.032736719898004,4.033404258794633,4.034156204850172
2020-01-31,Alice,Metals,8,-0.0043734742607756906,-0.0007404781970220455,0.9990087311056584,False,1,sell,2130,Sol,3.9186147848078186,3.9147303838627314,3.9118316113662615
2020-01-31,Alice,Metals,9,-0.0015025656460163103,0.0009229121400367442,0.9985404327688896,False,1,sell,1310,Sol,3.9186147848078186,3.9128953030765685,3.9165065616544705
2020-01-31,Alice,Software,1,-0.005453407628069635,-0.0009323778514168307,1.0003899042723883,False,1,sell,600,Sol,19.10047434434674,19.107921700898242,19.090105897917717
2020-01-31,Alice,Software,4,-0.00017263427068548538,-0.00026259362472860135,0.9997709022715836,True,-1,buy,-500,Sol,19.471655362873033,19.46719445086089,19.462082489706745
2020-01-31,Alice,Software,7,-0.014263763282784728,2.873184801909948e-05,0.9998447158618227,False,1,sell,690,Sol,19.10047434434674,19.097508343649398,19.09805705035667
2020-01-31,Alice,Software,8,-0.031076499209191484,0.0008954583179641312,1.00105077610313,False,1,sell,150,Sol,19.10047434434674,19.120544666346227,19.137666317111712
2020-01-31,Alice,Software,9,-0.0023712246368917216,-0.0006567736198287873,0.9988767082851386,False,1,sell,440,Sol,19.10047434434674,19.079018939765813,19.066488343433964
2020-01-31,Alice,StarGems,0,0.013689467460884923,0.0008204555251063983,1.0000597714379096,True,-1,buy,-10,Sol,1245.6822305414942,1245.756686759592,1246.778774716182
2020-01-31,Alice,StarGems,1,0.03127349813901472,0.0008149591824068681,1.0006398807523282,True,-1,buy,-10,Sol,1245.6822305414942,1246.479318624335,1247.4951483907282
2020-01-31,Alice,StarGems,3,0.002032889804114387,0.0001404446797873043,0.9988992054433188,False,1,sell,10,Sol,1227.0958244475696,1225.7450440434916,1225.917193413703
2020-01-31,Alice,StarGems,7,0.007206607531008914,-2.2090066323538973e-05,0.9994303690279759,False,1,sell,10,Sol,1227.0958244475696,1226.3968326603228,1226.3697414729504
2020-01-31,Alice,Uranium,1,-6.537551673805366e-05,6.360060887452415e-05,1.002607066692881,True,-1,buy,-20,Sol,485.5185145359602,486.784293683984,486.81525346145287
2020-01-31,Alice,Uranium,3,0.024790677187732577,-0.0004205135714581589,1.0000220907288322,False,1,sell,40,Sol,470.70073069759934,470.7111288198023,470.5131884018972
2020-01-31,Alice,Uranium,5,0.032458605861278626,0.00020807268477469583,0.9997014878850315,False,1,sell,10,Sol,470.70073069759934,470.5602208269616,470.6581315554572
2020-01-31,Alice,Uranium,6,-0.015511834271062825,-0.00034475792651846916,0.9998172722455438,False,1,sell,20,Sol,470.70073069759934,470.6147206100581,470.4524724547915
2020-01-31,Alice,Uranium,7,0.02139472850821118,-0.00048199635413652425,0.998748122262707,False,1,sell,20,Sol,470.70073069759934,470.11147093191147,469.88487891688453
2020-01-31,Alice,Uranium,9,0.003046265248899494,-2.4749865138355016e-06,1.0020059070528384,True,-1,buy,-10,Sol,485.5185145359602,486.49241954855154,486.4912154863741
2020-01-31,Bob,Equipment,0,0.048666090554377255,0.00021919505739335287,0.9973641465526673,True,-1,buy,-1270,Stan,6.74847366665445,6.730685679075965,6.732161012109686
2020-01-31,Bob,Equipment,7,0.03182948347344541,-0.00034466676345861093,0.9997626377063222,False,1,sell,1110,Stan,6.670636987021498,6.669053629325967,6.666755028196216
2020-01-31,Bob,Equipment,8,0.005053571903752467,-0.0003371398602596512,1.0005542370444775,False,1,sell,1670,Stan,6.670636987021498,6.6743341011499675,6.672083917083779
2020-01-31,Bob,Medicine,2,-0.050966287768311504,1.3358687810589029e-05,1.0006610138318492,False,1,sell,200,Stan,38.0025729799928,38.02769320637844,38.02820120646014
2020-01-31,Bob,Medicine,5,-0.0329252004655619,-4.6550612156740344e-05,0.9979000477287586,False,1,sell,170,Stan,38.0025729799928,37.92276939055045,37.92100406242064
2020-01-31,Bob,Medicine,8,0.012823841580939997,-0.0002888991195132459,0.999431031863361,True,-1,buy,-250,Stan,38.703769084151844,38.68174787277513,38.67057274987345
2020-01-31,Bob,Medicine,9,0.00037932838154650073,-0.00014600919838948353,1.0009182177921985,False,1,sell,300,Stan,38.0025729799928,38.03746761865235,38.03191379849658
2020-01-31,Bob,Metals,0,-0.012744035830317926,8.899658345812478e-05,1.0005385407592973,True,-1,buy,-4390,Stan,3.3074748849088715,3.309256094944747,3.309550607430985
2020-01-31,Bob,Metals,4,-0.010160036573984206,0.0002974191342004318,0.9996676710860178,True,-1,buy,-5910,Stan,3.3074748849088715,3.3063757153723463,3.3073590947749536
2020-01-31,Bob,Metals,8,-0.01679442648835651,-0.00014284328500977376,1.002224176236027,False,1,sell,4230,Stan,3.2302294550867696,3.2374140546776884,3.2369516118191815
2020-01-31,Bob,Software,4,-0.01993065447870967,-0.000457048421545511,0.9997538768717901,True,-1,buy,-650,Stan,22.23164618438019,22.226174462076035,22.21601602412115
2020-01-31,Bob,Software,5,0.028940287911374346,-2.258805603233467e-05,0.9996539422254038,True,-1,buy,-440,Stan,22.23164618438019,22.223952750376014,22.22345075448603
2020-01-31,Bob,Software,6,0.011093755896691775,-0.00015750001606316637,0.9992652535985662,True,-1,buy,-690,Stan,22.23164618438019,22.215311562348266,22.21181265042035
2020-01-31,Bob,Software,9,-0.024433991990930194,-0.00031391970802110156,1.0000816411811522,False,1,sell,260,Stan,21.944576136602386,21.94636771771806,21.939478320371993
2020-01-31,Bob,StarGems,0,-0.0048015705497895834,-0.0012695071775958528,1.0010203988327384,True,-1,buy,-10,Stan,1129.1518123016647,1130.3039974929218,1128.8690684552391
2020-01-31,Bob,StarGems,1,-0.001985020938098992,0.0008410084418014631,0.9995260475330011,True,-1,buy,-10,Stan,1129.1518123016647,1128.616648014608,1129.565824143146
2020-01-31,Bob,StarGems,2,0.012109876261237468,0.00039497003319653907,0.999308356335359,False,1,sell,10,Stan,1106.3480210458356,1105.5828224461911,1106.0194945302742
2020-01-31,Bob,StarGems,5,0.0038512311246604227,-0.0003609812208047856,1.0004234988276148,True,-1,buy,-10,Stan,1129.1518123016647,1129.6300067703735,1129.2222315514719
2020-01-31,Bob,StarGems,8,0.031093161097078312,0.0010807527362721146,0.9999378569359957,False,1,sell,10,Stan,1106.3480210458356,1106.2792691899526,1107.4748835372109
2020-01-31,Bob,StarGems,9,-0.007222568340780729,-0.0007260676497924452,0.9993466977519067,False,1,sell,10,Stan,1106.3480210458356,1105.6252413965128,1104.8224826759408
2020-01-31,Bob,Uranium,0,0.01737693634261505,-9.238268892207013e-05,1.0000796025807706,False,1,sell,20,Stan,436.6025530857301,436.63730777572675,436.5969700471507
2020-01-31,Bob,Uranium,2,-0.0288608604344267,0.0004529397760115134,0.9992269041825722,False,1,sell,30,Stan,436.6025530857301,436.2650174780612,436.46261925735945
2020-01-31,Bob,Uranium,3,0.019068430598189315,-0.0005659456136151504,0.9996921260934585,True,-1,buy,-10,Stan,449.14878100272125,449.0104998128956,448.7563842900594
2020-01-31,Bob,Uranium,5,0.04058281485838463,-0.0004801469125449276,1.0000438720669507,False,1,sell,10,Stan,436.6025530857301,436.6217077421699,436.4120651772474
2020-01-31,Bob,Uranium,6,-0.02109140081087418,1.639105598154121e-05,1.0000796601620758,True,-1,buy,-30,Stan,449.14878100272125,449.1845602674121,449.1919228766855
2020-01-31,Charlie,Equipment,0,0.036539818247392865,-0.00036290540479720277,1.000859376661725,True,-1,buy,-2130,Gaol,6.118738074014558,6.123996374714574,6.121773943331232
2020-01-31,Charlie,Equipment,1,0.020098328769316044,-0.0010638032389628633,1.001046936983892,False,1,sell,2250,Gaol,6.000102409625873,6.006384138745649,5.999994527844397
2020-01-31,Charlie,Equipment,2,-0.013518154034279216,-0.00033252611850909705,0.9993744187738222,False,1,sell,1360,Gaol,6.000102409625873,5.996348858203266,5.994354915592221
2020-01-31,Charlie,Equipment,3,-0.0020821933446104716,0.00028489458100947095,1.0018597854732914,False,1,sell,1400,Gaol,6.000102409625873,6.011261312925556,6.01297388869864
2020-01-31,Charlie,Equipment,5,-0.045990122892429854,-0.0005886041325193921,0.9997656125824184,False,1,sell,2390,Gaol,6.000102409625873,5.998696061116855,5.995165203825555
2020-01-31,Charlie,Equipment,7,0.002478330774740243,0.00016127871239397942,0.9988361851150888,False,1,sell,770,Gaol,6.000102409625873,5.993119401130558,5.994085963710796
2020-01-31,Charlie,Equipment,9,-0.0041513751480155205,0.0005137254987133154,1.0002131031189523,False,1,sell,1660,Gaol,6.000102409625873,6.001381050163397,6.004464112636361
2020-01-31,Charlie,Medicine,1,0.0032664421037966775,0.0003508450346541269,0.9994467219399814,True,-1,buy,-300,Gaol,47.08557164326652,47.059520229532865,47.0760308285386
2020-01-31,Charlie,Medicine,2,-0.018492406610569924,-0.0006483604411725858,1.0000702708398461,True,-1,buy,-470,Gaol,47.08557164326652,47.08888038593052,47.05834981866918
2020-01-31,Charlie,Medicine,3,0.007154243513587396,-0.0002992190342607697,1.0001051722126424,False,1,sell,440,Gaol,45.80920387978695,45.814021735118374,45.80031330777919
2020-01-31,Charlie,Medicine,7,0.017988126962013507,0.00035751765666259324,0.9991910391500366,False,1,sell,280,Gaol,45.80920387978695,45.77214602728021,45.788510377668295
2020-01-31,Charlie,Medicine,8,0.04140528502290826,-0.00043528128409462807,1.0008280897657658,True,-1,buy,-250,Gaol,47.08557164326652,47.12456272325954,47.10405028308496
2020-01-31,Charlie,Metals,3,-0.016960718812450686,-0.00024376478501099075,1.0004735900836792,False,1,sell,3920,Gaol,2.401533004738051,2.4026703469547233,2.4020846605341455
2020-01-31,Charlie,Metals,4,0.022105408074195823,-0.0005879412962748804,0.9982237680956646,False,1,sell,460,Gaol,2.401533004738051,2.397267325195721,2.395857872737028
2020-01-31,Charlie,Metals,5,0.014620263959184407,-0.0010913293103142344,0.9994728117466296,False,1,sell,5230,Gaol,2.401533004738051,2.4002669447478717,2.39764746307849
2020-01-31,Charlie,Metals,7,-0.00403525447301294,-0.0005130697097975083,0.9998461322103204,False,1,sell,5200,Gaol,2.401533004738051,2.401163486162769,2.3999315219097475
2020-01-31,Charlie,Metals,9,0.020889689660114702,0.0004721391715843046,1.001551908683405,False,1,sell,5130,Gaol,2.401533004738051,2.405259964661588,2.406395582108748
2020-01-31,Charlie,Software,0,-0.020298001931787237,0.001005664072239072,0.9992429611730261,False,1,sell,80,Gaol,18.471978440253952,18.457994435363656,18.47655697721289
2020-01-31,Charlie,Software,2,-0.019076060919244072,7.324274659921809e-05,1.0002782229106288,False,1,sell,360,Gaol,18.471978440253952,18.477117767860673,18.478471082715227
2020-01-31,Charlie,Software,3,0.02703715734542485,0.00050844920938159,0.999425113878842,False,1,sell,690,Gaol,18.471978440253952,18.46135915621832,18.470745819685412
2020-01-31,Charlie,Software,6,0.005413679528147467,0.0006201223044222051,0.9998076523919462,True,-1,buy,-270,Gaol,18.878578682229108,18.874947432776125,18.886652208673986
2020-01-31,Charlie,Software,7,-0.004784743942009091,-0.00013930790191070793,1.0005972632312343,True,-1,buy,-480,Gaol,18.878578682229108,18.88985416313397,18.887222657183102
2020-01-31,Charlie,Software,8,-0.021396425828429974,-0.00019532449369538693,1.0017954416994805,False,1,sell,330,Gaol,18.471978440253952,18.50514380061749,18.501529292773874
2020-01-31,Charlie,StarGems,2,0.006520648072994313,0.0007463278184652581,0.9992787330543323,True,-1,buy,-20,Gaol,1278.1746959415166,1277.2527907825452,1278.2060400715184
2020-01-31,Charlie,StarGems,6,-0.01717721781186767,-1.902652964012549e-05,0.998456954906948,True,-1,buy,-20,Gaol,1278.1746959415166,1276.2024147488808,1276.1781330458098
2020-01-31,Charlie,StarGems,7,0.002480323480431605,0.00011408204045855655,1.0015255199212567,True,-1,buy,-20,Gaol,1278.1746959415166,1280.1245769030215,1280.2706161267959
2020-01-31,Charlie,StarGems,8,-0.010309428884853542,-4.869647904953601e-07,1.000337927674512,False,1,sell,10,Gaol,1238.8723121318405,1239.2909613712964,1239.290357880233
2020-01-31,Charlie,Uranium,1,-0.019112748725033102,-0.0003578797799400217,0.9987519759440411,True,-1,buy,-30,Gaol,550.1675531138039,549.4809307727098,549.2842826581236
2020-01-31,Charlie,Uranium,2,-0.0012689491021565368,-0.00023442342179562093,0.9993483826764157,False,1,sell,20,Gaol,539.7348658297217,539.3831652410046,539.2567211937499
2020-01-31,Charlie,Uranium,3,0.02555910889883073,0.00017068955372881805,1.0008321880965858,False,1,sell,20,Gaol,539.7348658297217,540.1840267603775,540.2762305308366
2020-01-31,Charlie,Uranium,6,0.04890514979586019,0.00025727600665740506,1.0018505363142447,True,-1,buy,-30,Gaol,550.1675531138039,551.1856581497602,551.3274649948158
2020-01-31,Dana,Equipment,3,0.03650487926608368,-7.412441573253742e-05,1.00087094797253,True,-1,buy,-2860,Sol,7.1375575819086485,7.143774023213427,7.143244495137831
2020-01-31,Dana,Equipment,4,0.003176073905512609,-0.001164948364893897,1.0000812182203407,False,1,sell,1000,Sol,6.81921193884004,6.819765783097838,6.811821108099859
2020-01-31,Dana,Equipment,7,-0.001642766320496128,0.00024024658306372401,1.0009121272542647,True,-1,buy,-1080,Sol,7.1375575819086485,7.144067942707991,7.145784280620402
2020-01-31,Dana,Equipment,8,0.033912750931402696,-0.0005911035008853264,1.0004531689999587,True,-1,buy,-640,Sol,7.1375575819086485,7.14079210174019,7.136571154529757
2020-01-31,Dana,Equipment,9,0.02980339550701668,2.1522914441931023e-05,1.000534496748228,True,-1,buy,-2860,Sol,7.1375575819086485,7.1413725832264685,7.141526286377576
2020-01-31,Dana,Medicine,4,0.0009837893695296945,0.00019851234653531628,1.0000488128224878,True,-1,buy,-150,Sol,42.09386217249773,42.095916892719785,42.10427345196172
2020-01-31,Dana,Medicine,5,0.011494688950153526,-0.00025110495182259344,1.0004236693662492,True,-1,buy,-220,Sol,42.09386217249773,42.11169605240733,42.10112159699892
